Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,diabetic_retinopathy
0.080403084,0.16821717,0.421289096,0.332396126,0.755027245,0.162862378,1
0.198074597,0.303427811,0.346821385,0.358146563,0.651890803,0.182563797,2
0.074134963,0.19332467,0.208576857,0.046988247,0.732098702,0.012762701,1
0.208995342,0.338832775,0.140427136,0.0642979,0.454477163,0.018338267,1
0.111544444,0.196749885,0.320382726,0.155871782,0.793943607,0.055345491,1
0.12120941,0.264241159,0.146127856,0.071105027,0.669393903,0.020634469,2
0.089511586,0.190017787,0.301486532,0.223946927,0.776680354,0.096864345,2
0.156823985,0.269577363,0.215628694,0.090011138,0.654375461,0.028674589,2
0.08389783,0.16212966,0.306435757,0.063106512,0.868123962,0.017924326,1
0.090950295,0.197620885,0.215310525,0.048217945,0.755729206,0.013155122,2
0.121538029,0.203580413,0.287340055,0.167849692,0.859283295,0.061128022,1
0.041229581,0.128921671,0.250718338,0.023756977,0.887363084,0.006083573,2
0.052087941,0.149699139,0.212353509,0.034517192,0.868517856,0.00904617,1
0.173790212,0.300367479,0.324555943,0.339091958,0.686024331,0.168254856,2
0.057270344,0.156189946,0.274456927,0.147944785,0.907981348,0.051642889,2
0.310164997,0.388607611,0.516231786,0.57875628,0.445130824,0.392726321,2
0.119663973,0.210232129,0.251854248,0.16106544,0.825027106,0.057868076,2
0.047876955,0.090707547,0.445078115,0.060299817,0.940220895,0.018086349,2
0.04997047,0.15676107,0.263109704,0.02543375,0.780520387,0.006568217,2
0.11958957,0.222634716,0.307978113,0.21135586,0.745164309,0.084009106,1
0.105516132,0.215831985,0.226423994,0.050272519,0.800235714,0.013784938,1
0.094909392,0.219105081,0.239996191,0.121051234,0.675285604,0.03975821,1
0.047688286,0.078821943,0.600240575,0.514072617,0.883053323,0.419652607,2
0.175195737,0.300746071,0.327378149,0.342936173,0.68816085,0.17112923,2
0.08608808,0.199218121,0.187773051,0.035950399,0.744801555,0.009735263,2
0.098939943,0.209205922,0.266182335,0.190325557,0.835787673,0.072588466,2
0.07333927,0.180574527,0.27137275,0.054744616,0.782344246,0.015196372,1
0.084595128,0.174264899,0.302665081,0.175513861,0.879855162,0.064981859,2
0.048063358,0.132390712,0.275648871,0.140393092,0.939949776,0.048177703,2
0.154293466,0.258283848,0.255212612,0.18759868,0.799188568,0.071155199,1
0.109649621,0.250324345,0.173521466,0.063169512,0.582544055,0.017949552,1
0.11012909,0.218619739,0.24530907,0.167318046,0.836419302,0.060875405,2
0.061642886,0.172487388,0.223360612,0.155275343,0.891275562,0.055054212,2
0.113235521,0.222688585,0.211908343,0.090532244,0.718023079,0.028802973,2
0.06232282,0.160328026,0.26438179,0.040887672,0.822045403,0.011137246,2
0.123833123,0.238167525,0.182540461,0.044793424,0.722406212,0.012102022,2
0.069140173,0.141971381,0.309873338,0.04883444,0.886566859,0.013335643,2
0.14728185,0.264553766,0.163085179,0.061116964,0.698038517,0.017304096,2
0.163570211,0.284245395,0.191672196,0.110650869,0.661610807,0.035464762,1
0.031787686,0.121163059,0.266027591,0.01327789,0.890503547,0.003266949,1
0.063975201,0.180205977,0.314097036,0.058557014,0.760318292,0.016430635,1
0.082009269,0.190864237,0.246559823,0.044644029,0.74525921,0.01222776,2
0.065425572,0.148533706,0.262763126,0.120397695,0.920141506,0.039574075,2
0.267353052,0.371697245,0.277949181,0.243613353,0.533167392,0.102858151,1
0.040631228,0.115528062,0.316068921,0.015838039,0.901530196,0.003923737,1
0.078782604,0.167813891,0.28195265,0.120389626,0.862743331,0.043063111,2
0.091358186,0.172483034,0.319652714,0.187621017,0.891145038,0.071290126,2
0.047619581,0.140564843,0.326376095,0.041723762,0.858066176,0.011163162,1
0.053058098,0.124846661,0.274892891,0.153949858,0.951281872,0.054424734,2
0.16020037,0.287450107,0.33747494,0.360725584,0.661752678,0.184644469,2
0.16146288,0.289853501,0.184317005,0.0508604,0.618319198,0.014086649,2
0.038940141,0.125417958,0.270332292,0.045564124,0.810530919,0.012339983,1
0.092619788,0.204377452,0.229273349,0.051577774,0.728389307,0.014195418,1
0.205461939,0.259523283,0.435639823,0.415432138,0.692335704,0.230618427,2
0.064823026,0.119719129,0.422948002,0.039694438,0.91273223,0.010565605,1
0.116239397,0.219150212,0.22615709,0.066721898,0.807139529,0.019136071,1
0.082569803,0.157257381,0.234904479,0.051441429,0.82701549,0.014263112,2
0.150800323,0.254789863,0.404711807,0.411719737,0.670573851,0.226696189,1
0.084295702,0.199232985,0.213167887,0.045936525,0.72860214,0.012664969,2
0.049856032,0.153551624,0.290781259,0.058008112,0.786487851,0.016263133,2
0.270912544,0.377063807,0.168413746,0.076191516,0.453973586,0.022422006,1
0.120481014,0.205189199,0.282157768,0.151035419,0.847662679,0.053061773,1
0.121381143,0.235122201,0.188952975,0.077823031,0.72301875,0.02298838,1
0.129016436,0.254538222,0.256715525,0.098171283,0.653069518,0.030530513,1
0.177866855,0.306901893,0.150727731,0.059146862,0.561434004,0.016626024,1
0.151630235,0.279381245,0.156023991,0.058643145,0.647271258,0.016457408,1
0.091663046,0.181794591,0.305599794,0.048624361,0.828621682,0.013270636,1
0.111920961,0.218429742,0.212724923,0.160002905,0.83373927,0.0573131,2
0.202476543,0.24603979,0.429357326,0.395800353,0.74442716,0.213200017,2
0.030391382,0.118874857,0.320061072,0.050927093,0.844839152,0.0139902,1
0.059414116,0.146290266,0.309558953,0.155789853,0.91972749,0.055295302,1
0.084508187,0.194000615,0.227149608,0.175154593,0.863312925,0.064769206,2
0.122835523,0.259059351,0.165247503,0.039746426,0.605880025,0.010577409,1
0.090607004,0.232867609,0.189711726,0.030651994,0.561943839,0.007943561,1
0.0505564,0.139213657,0.258633661,0.019624339,0.854702388,0.004965573,2
0.056026452,0.153591754,0.275750427,0.042724342,0.804314618,0.011492221,2
0.200963574,0.342167699,0.28370975,0.303065206,0.582836343,0.141739627,2
0.069482595,0.182969877,0.239544675,0.039247335,0.716409033,0.01042993,1
0.162046941,0.263730793,0.243801576,0.111608785,0.670905785,0.039930903,2
0.194278969,0.282169943,0.406289015,0.357338932,0.579204488,0.181906838,1
0.148508567,0.269409273,0.204121536,0.098801975,0.650996206,0.031692571,2
0.077863724,0.181233129,0.220769193,0.054112939,0.820705266,0.01507245,2
0.044199959,0.143359015,0.297479894,0.166163746,0.898115835,0.06029611,1
0.022843627,0.112760389,0.292648552,0.014609477,0.881600361,0.003612419,2
0.106218556,0.208608318,0.24578406,0.047841344,0.780763642,0.013030631,2
0.197731657,0.265713638,0.343387903,0.261151006,0.731628039,0.115217037,2
0.054916392,0.172713329,0.226290034,0.045952158,0.839493553,0.012445166,1
0.056100562,0.12854363,0.334710724,0.166799674,0.956428212,0.060606083,1
0.091272929,0.202096215,0.255170328,0.018042216,0.745077447,0.004496556,1
0.071613818,0.170927268,0.269543948,0.059360886,0.798996475,0.016692159,1
0.129591647,0.227974886,0.255830529,0.208221519,0.814617156,0.082261719,1
0.195253576,0.309921055,0.185423197,0.091200053,0.578317494,0.027877982,1
0.144954892,0.249289469,0.287620295,0.189002764,0.634187696,0.097835222,2
0.06299152,0.149158864,0.26774406,0.051153494,0.867044821,0.014053861,1
0.067647859,0.139075273,0.328697004,0.048172231,0.887905146,0.013130022,2
0.268492128,0.386657624,0.192615673,0.174704643,0.462368995,0.064566636,1
0.067164839,0.155361495,0.346362685,0.176114929,0.891707686,0.065272549,2
0.082180444,0.157944979,0.286493131,0.046436361,0.87485537,0.012590988,2
0.166415208,0.286426886,0.1367515,0.045783049,0.660019444,0.012398613,1
0.035815363,0.132644072,0.322405009,0.041983503,0.766134221,0.011244914,1
0.06496991,0.166050783,0.25130785,0.108484731,0.860568843,0.035314677,2
0.076015147,0.174226104,0.250710508,0.02827458,0.799074286,0.007271504,1
0.059983592,0.157951094,0.184796276,0.026516555,0.867986436,0.006912764,2
0.368803799,0.474108995,0.183329357,0.192694992,0.312113615,0.073872669,1
0.266037215,0.388994102,0.123748603,0.069140114,0.441827937,0.019971634,1
0.123845213,0.257580014,0.195781218,0.098460528,0.613818533,0.030645044,1
0.111384801,0.221691305,0.228088834,0.117140193,0.68917916,0.040081345,2
0.057504184,0.120826832,0.345607586,0.039155722,0.904389095,0.010396177,1
0.099177111,0.228774029,0.237270653,0.087570451,0.684141495,0.035172096,2
0.089432555,0.210345689,0.187446257,0.048125506,0.784456964,0.01311535,1
0.200207658,0.316991602,0.34567649,0.372615434,0.636505783,0.194238726,2
0.236547928,0.344333875,0.171687987,0.121143266,0.588850231,0.03991734,2
0.17211941,0.26724584,0.287758985,0.263653711,0.669847415,0.115338419,2
0.077633568,0.141144105,0.2594463,0.108970098,0.883444361,0.035324938,2
0.024226033,0.110716107,0.332597066,0.049786964,0.870426337,0.013633339,1
0.023263755,0.107642271,0.295720692,0.01175129,0.886087257,0.0028851,2
0.069053831,0.153483978,0.27669615,0.050034518,0.901559702,0.013703503,1
0.097502533,0.207437794,0.230013306,0.168420581,0.792955665,0.062255004,2
0.312831441,0.383126597,0.289824531,0.250394987,0.468631593,0.107016646,1
0.092939692,0.198633022,0.28211017,0.216425194,0.78865625,0.086958228,2
0.088578934,0.209012976,0.236979111,0.061575981,0.694427607,0.017422848,2
0.270631594,0.295175886,0.576352896,0.622683065,0.660018339,0.443466585,2
0.053692174,0.137928233,0.268739157,0.151252441,0.925813744,0.053160547,1
0.054672431,0.135582895,0.285548322,0.153586614,0.957587338,0.054252245,1
0.147960714,0.279593642,0.183451393,0.074602619,0.543138173,0.021855066,1
0.078604308,0.191650826,0.223245993,0.054365953,0.725342771,0.015086642,1
0.085539237,0.179306663,0.25216837,0.036684304,0.815625896,0.009677088,2
0.039783248,0.11056967,0.3359665,0.145242286,0.965688773,0.050390307,2
0.101768532,0.225541788,0.152909744,0.030447269,0.754944973,0.007882299,1
0.082554057,0.149574602,0.230046326,0.06013793,0.83846948,0.016946862,2
0.19022144,0.309442962,0.343072689,0.368851328,0.643381027,0.1911964,2
0.297693468,0.380762844,0.339718384,0.331787888,0.432024103,0.162441498,1
0.062791738,0.167279915,0.264154584,0.045978316,0.792345579,0.012640756,2
0.062714779,0.175422924,0.256257209,0.067889022,0.800190075,0.019534021,1
0.119707113,0.214556676,0.249455146,0.149024671,0.795421538,0.052142571,2
0.200100091,0.321068016,0.151612294,0.06931111,0.587222568,0.020366548,2
0.252562596,0.352925424,0.336104341,0.371091377,0.620541077,0.192964995,2
0.256455309,0.264660415,0.57641985,0.614280014,0.705439167,0.433267745,1
0.049301893,0.127761767,0.269508349,0.10238446,0.928595019,0.032181825,2
0.146961451,0.284444557,0.159486054,0.087556241,0.584251784,0.026522707,1
0.090307184,0.205259849,0.175094384,0.034066101,0.735241787,0.008917834,2
0.073722787,0.152761436,0.33711768,0.153002381,0.928472393,0.053978789,1
0.174066499,0.275082641,0.354301445,0.328970087,0.626071723,0.165357671,2
0.033310075,0.123301831,0.321819141,0.015455421,0.781157211,0.00382662,1
0.091967922,0.194439011,0.279460095,0.131451185,0.755061458,0.051480882,2
0.0636784,0.16310082,0.28094246,0.153787267,0.913616807,0.054371043,2
0.077291699,0.20274499,0.260799566,0.062693246,0.706386774,0.017794228,1
0.101699035,0.202249171,0.248833051,0.17018461,0.850371853,0.062279287,1
0.111769778,0.234036543,0.151606004,0.054146232,0.740715247,0.015020277,2
0.200449213,0.31743126,0.268999855,0.188280199,0.506540524,0.082801669,2
0.217820265,0.312371607,0.309053665,0.259470011,0.510571497,0.112692383,1
0.12446781,0.238692399,0.181560392,0.044491285,0.722909915,0.01200623,2
0.147811147,0.276141665,0.171720679,0.064600519,0.625422328,0.018480315,2
0.046533202,0.146795704,0.341921572,0.051438465,0.806336898,0.014154202,1
0.027774087,0.097402969,0.413616377,0.044257435,0.911051199,0.011935217,1
0.170511348,0.273790697,0.42371277,0.448131713,0.658547052,0.259198877,2
0.111436041,0.216338622,0.30644654,0.192989942,0.81350224,0.07399305,1
0.062574608,0.164619732,0.263153721,0.162387105,0.910557168,0.058543029,2
0.11073582,0.233868965,0.243047275,0.049312159,0.699609598,0.013489488,1
0.061760494,0.147622203,0.313756263,0.175113174,0.92711262,0.064896655,2
0.190499954,0.294463289,0.345678799,0.330491206,0.599022357,0.163794993,2
0.05533239,0.132661116,0.32899346,0.150947652,0.939442655,0.053052052,2
0.04302692,0.115435257,0.26593313,0.090521673,0.900381289,0.027634097,2
0.12724472,0.246688224,0.189905147,0.126997043,0.719268206,0.044968937,2
0.129029549,0.226901747,0.436223452,0.434140891,0.72015067,0.246770144,2
0.026546184,0.112959863,0.2774996,0.021366354,0.891971052,0.005376625,1
0.049596158,0.12554003,0.274871172,0.04815894,0.914517771,0.013134526,2
0.274004027,0.38854296,0.320629595,0.367407906,0.564248085,0.189942745,2
0.059337768,0.14604845,0.285654519,0.152522179,0.923885434,0.053757115,2
0.15341849,0.310699929,0.117216868,0.070301841,0.608199523,0.020361671,1
0.042233159,0.121720073,0.278011759,0.160725238,0.954754255,0.058143242,2
0.057269765,0.141365773,0.296148462,0.118496248,0.8957286,0.039976357,2
0.274366778,0.353624494,0.274143109,0.25532615,0.595485708,0.110082582,1
0.072035859,0.201984394,0.190127654,0.037656126,0.816459054,0.009953484,1
0.082413534,0.174482586,0.236428366,0.067690586,0.798944479,0.019464885,1
0.273211991,0.252704735,0.737285838,0.786849388,0.515970008,0.658736398,1
0.090171001,0.212869031,0.191166211,0.058872349,0.712419388,0.017388371,2
0.136994326,0.243935348,0.276105002,0.211752338,0.810806536,0.084227232,1
0.025278342,0.114532443,0.310687905,0.013948354,0.899334039,0.003432115,2
0.10749819,0.239109027,0.186220449,0.082505663,0.693340501,0.02479668,2
0.072160982,0.158829465,0.272789961,0.194161663,0.944235595,0.074912569,2
0.166935351,0.217449402,0.384893692,0.193858854,0.797702895,0.074455993,2
0.018940569,0.099053928,0.352607767,0.045578185,0.892400099,0.012332871,1
0.038651985,0.12385591,0.328987164,0.03287857,0.874006318,0.008580109,1
0.090765732,0.179793787,0.29439536,0.165355362,0.886720451,0.059942802,2
0.098390739,0.208171896,0.215733941,0.168635041,0.829115143,0.06151627,1
0.03376658,0.116057002,0.283064537,0.008119379,0.895265151,0.001984453,2
0.299282144,0.369014584,0.468131779,0.496709871,0.444588425,0.305749904,1
0.118914431,0.239748264,0.180650849,0.113252903,0.766337817,0.037421693,2
0.030824199,0.116466887,0.343804495,0.041156708,0.878260047,0.011000968,1
0.133923719,0.265934625,0.196496291,0.143567536,0.703111231,0.050102157,2
0.057980268,0.145556425,0.26982773,0.060222584,0.869481192,0.016971313,1
0.231724426,0.328608897,0.243416976,0.197485188,0.704403648,0.076401109,1
0.216997383,0.339858593,0.307956513,0.330326522,0.722654661,0.172041316,2
0.114318237,0.2073667,0.206361884,0.128821992,0.784667564,0.043075718,1
0.084411286,0.196537672,0.187818255,0.03429374,0.750138986,0.00924147,2
0.043666555,0.117038474,0.319558495,0.044065936,0.93081854,0.011866353,1
0.250335063,0.336075048,0.268996895,0.254426959,0.586654958,0.109517426,1
0.092970653,0.177986814,0.267894283,0.193324024,0.912060646,0.074168389,1
0.032711998,0.038203165,0.83552742,0.816611743,0.849823862,0.736763784,2
0.113990686,0.223383747,0.259528834,0.152931122,0.806991814,0.053949495,1
0.114231005,0.205112137,0.253310606,0.159692505,0.828871004,0.057162466,1
0.032137447,0.105353779,0.339483344,0.142810361,0.958022224,0.049317152,2
0.056794704,0.154880111,0.2564693,0.166010234,0.927998433,0.060357913,2
0.073349524,0.198847969,0.202036067,0.170407432,0.858031138,0.062390903,1
0.065926009,0.18415684,0.243941335,0.052851599,0.780973036,0.014596604,1
0.109263807,0.222103911,0.194703983,0.125398007,0.779732305,0.044841713,2
0.120273763,0.244884032,0.205696286,0.073478927,0.692610154,0.021739559,2
0.076910734,0.143450902,0.341569231,0.171978928,0.909374814,0.063298261,2
0.160241058,0.287198209,0.179874796,0.061986856,0.653712264,0.01755677,1
0.076013714,0.199072566,0.243743792,0.067200675,0.708398958,0.019303354,2
0.099673611,0.235791278,0.156368075,0.045414872,0.729497121,0.012286417,2
0.058896793,0.170494909,0.209739133,0.01751428,0.796386018,0.004353902,1
0.135263573,0.274246482,0.177528139,0.058932719,0.581810701,0.016659819,2
0.04722296,0.152785388,0.311811599,0.039045082,0.682145303,0.010378237,1
0.04797592,0.141817231,0.230973056,0.016459967,0.86919728,0.004117627,2
0.1838068,0.328206985,0.118342077,0.04336735,0.501310413,0.011665537,1
0.062984005,0.152945936,0.254721738,0.151260763,0.936468218,0.053163746,1
0.172687093,0.311382843,0.151491473,0.074967427,0.571719749,0.021981362,1
0.099547557,0.202913694,0.24681518,0.182340854,0.875672015,0.068425363,1
0.164104103,0.298372022,0.36303844,0.397608919,0.63267904,0.214631685,2
0.087528866,0.1985586,0.233743601,0.054094689,0.719598377,0.015103827,2
0.222872251,0.289424836,0.412833968,0.400490163,0.636066126,0.217073085,1
0.111284593,0.247903706,0.131538582,0.035845862,0.672599703,0.009465868,2
0.048895906,0.129423274,0.359060055,0.122158726,0.919048088,0.040215589,1
0.05451706,0.135155294,0.286441808,0.058416922,0.925632129,0.016376163,1
0.072585559,0.161357461,0.276799406,0.176275407,0.906688423,0.06533029,2
0.256576333,0.288712083,0.447134719,0.44874525,0.669938706,0.259766984,1
0.078116339,0.15624616,0.347486386,0.161395476,0.88536931,0.057981081,2
0.053741463,0.114667361,0.427246436,0.12543642,0.938418635,0.041611586,1
0.162175402,0.288493388,0.134926447,0.106658608,0.730728143,0.033916264,2
0.085188829,0.1748888,0.321520913,0.160320004,0.888564194,0.057463383,2
0.224429032,0.340500654,0.143422104,0.066879439,0.517404141,0.019194798,1
0.047858147,0.121836869,0.36461092,0.072265102,0.836173531,0.021036804,1
0.057210051,0.140625264,0.278255369,0.139908096,0.919491269,0.047957429,1
0.083180912,0.214079279,0.18009863,0.059020916,0.762641959,0.016579368,1
0.066211744,0.164475011,0.278128223,0.154168682,0.864124565,0.054530678,1
0.142369764,0.204400848,0.326690851,0.093716898,0.783451141,0.028821576,1
0.069658571,0.178310309,0.190749152,0.020621608,0.82791008,0.0051872,2
0.08911487,0.20671634,0.21341436,0.027531754,0.695919296,0.007065957,1
0.044099891,0.141188094,0.330951432,0.097987812,0.780950421,0.030842697,2
0.084215409,0.206680762,0.222011485,0.054931927,0.738430398,0.015261163,2
0.06188177,0.207750347,0.098842334,0.004411994,0.808739218,0.001036614,2
0.046619228,0.152894036,0.259895906,0.022211717,0.768665617,0.005603045,1
0.065185363,0.157439619,0.28182354,0.189136069,0.886974989,0.071978153,2
0.068357984,0.179031435,0.291087898,0.070999856,0.689197261,0.020598329,1
0.178949506,0.286925968,0.308031702,0.274476739,0.575898221,0.159734359,2
0.148627525,0.28373183,0.195940244,0.069649117,0.556964913,0.0201429,1
0.091877043,0.200967906,0.252086944,0.049681443,0.745092557,0.013598491,1
0.075126677,0.172883179,0.274821124,0.157971909,0.881580406,0.056356452,2
0.023866807,0.099255175,0.283528809,0.119809156,0.971936399,0.039223933,1
0.047804289,0.116317858,0.369432767,0.158414858,0.964423347,0.056720941,2
0.119445012,0.193820361,0.366866225,0.208809672,0.762367364,0.137811966,2
0.107693088,0.197265793,0.262994531,0.20284997,0.879057669,0.07930266,1
0.26097937,0.374841454,0.162431369,0.08693891,0.399581916,0.026299483,1
0.064448693,0.164682899,0.288556908,0.053744806,0.777313043,0.01494564,2
0.120964,0.192543543,0.310285639,0.222611689,0.869456348,0.090388493,1
0.318105516,0.393798964,0.52371983,0.587791464,0.420756169,0.403066886,2
0.092287532,0.198480657,0.247673303,0.132287886,0.783534383,0.044585242,1
0.252870951,0.370600035,0.214946294,0.167413577,0.457879269,0.060936308,1
0.053579722,0.127805448,0.294935629,0.107624339,0.946085251,0.034234324,2
0.153502041,0.283456284,0.198083237,0.079660348,0.615196942,0.023644976,1
0.16542006,0.27712699,0.211552164,0.163030586,0.714679312,0.061087485,2
0.1657086,0.257743943,0.222200667,0.152781293,0.733858692,0.053890494,1
0.07714338,0.162994091,0.289027582,0.174311084,0.921412897,0.064383525,2
0.104267638,0.208517597,0.268368205,0.16791775,0.766617473,0.061181246,2
0.059981239,0.173308706,0.250596997,0.040736432,0.756975678,0.01086869,1
0.2159465,0.320507903,0.273196868,0.264290791,0.758769053,0.115741276,1
0.05094415,0.124761826,0.277121625,0.141675005,0.929443163,0.048805801,2
0.194572317,0.334551096,0.32074378,0.354567036,0.61626426,0.180703319,2
0.073327962,0.16447233,0.331636713,0.177945749,0.875811854,0.066258415,2
0.072313792,0.174134686,0.285305126,0.051633379,0.77807408,0.014214883,1
0.057849146,0.170808932,0.229567488,0.032319974,0.831733505,0.008415049,2
0.062010322,0.159663082,0.253926413,0.168970638,0.877671375,0.061680744,1
0.056958989,0.162283561,0.237575113,0.057645101,0.860355128,0.019050609,2
0.16049412,0.301195217,0.169359086,0.115791164,0.576089252,0.041154126,2
0.156484144,0.27007218,0.146588236,0.115353059,0.764082112,0.037397913,2
0.07535932,0.172017678,0.270417575,0.19594766,0.876739941,0.075572526,2
0.161561729,0.231813477,0.464954328,0.437678302,0.668965097,0.249664114,1
0.053961044,0.13879534,0.286930494,0.094787627,0.917817094,0.030543326,2
0.176261169,0.292523966,0.181174083,0.089820992,0.654414656,0.027543928,2
0.113363605,0.161413897,0.556708292,0.468161629,0.793955977,0.277945095,1
0.139049704,0.265140771,0.169011991,0.057644094,0.672938513,0.017189056,2
0.103567642,0.209499587,0.244302985,0.106634416,0.778955718,0.033847203,1
0.114397022,0.215282349,0.248636128,0.19002035,0.824027748,0.072425186,1
0.136612309,0.249778385,0.233879737,0.08979817,0.677675889,0.030681045,2
0.139890507,0.211435819,0.324059947,0.209536166,0.853930064,0.082989372,1
0.166523328,0.299488172,0.202326407,0.171487104,0.6578439,0.066371295,2
0.062398693,0.142686774,0.29837713,0.137970068,0.930813832,0.047112132,2
0.193373984,0.303474176,0.299272029,0.253626376,0.584798618,0.109020715,1
0.046993239,0.136085196,0.282376559,0.088153639,0.89990653,0.029942324,2
0.180951576,0.264007619,0.456209991,0.438344701,0.563674411,0.250269818,1
0.115546775,0.253017863,0.190408863,0.085017966,0.665293622,0.025644719,2
0.129476305,0.259272546,0.215735971,0.11139214,0.654601792,0.036124112,2
0.106164976,0.233438686,0.215314332,0.083132596,0.629180621,0.025474355,2
0.364003708,0.400858385,0.409473077,0.477353281,0.552536676,0.286772355,1
0.053294229,0.100859164,0.397022112,0.044800658,0.921246952,0.012095288,1
0.133811651,0.252852045,0.190639061,0.069068232,0.634581807,0.019981912,2
0.096002346,0.202133938,0.257764214,0.054009834,0.764188387,0.014963322,1
0.105165229,0.193968446,0.38750411,0.304936956,0.759546348,0.143145453,2
0.032837649,0.103110589,0.425820306,0.33368146,0.918078777,0.163808006,1
0.06645079,0.125555724,0.397538342,0.04667192,0.895258125,0.012665278,1
0.048827089,0.155174178,0.250402747,0.075714717,0.824491401,0.022262138,2
0.073536324,0.182046063,0.241942886,0.039837676,0.754262955,0.010601981,1
0.0561895,0.155127503,0.29245323,0.05075972,0.846478551,0.013944751,2
0.09162151,0.171201697,0.322640286,0.184271074,0.882532885,0.06944713,2
0.16093057,0.252403449,0.290878973,0.208323534,0.750488441,0.08236973,2
0.052374555,0.151916974,0.311238158,0.016397626,0.853606239,0.00406187,1
0.075510814,0.148965137,0.35957971,0.181715276,0.923428403,0.068164356,2
0.076960312,0.190202592,0.250926976,0.01721124,0.787784207,0.004272183,1
0.084016357,0.187374311,0.227188551,0.192997346,0.846946227,0.074000979,1
0.035225046,0.128918669,0.33553965,0.068021228,0.814260254,0.019583281,1
0.152750832,0.284064615,0.15846303,0.075331401,0.616809176,0.022266897,2
0.103227669,0.207634506,0.278924591,0.185816026,0.763592692,0.070232002,1
0.168340489,0.286523958,0.394597114,0.412381899,0.621844904,0.2273161,2
0.192738451,0.285842341,0.321940007,0.277596279,0.61891052,0.124400361,1
0.285634254,0.316399143,0.580034678,0.626944749,0.535540708,0.44828735,1
0.109999444,0.173943954,0.398970753,0.365648994,0.851237618,0.18843723,1
0.070016216,0.188147663,0.244969756,0.072665658,0.761395603,0.021176283,1
0.152860882,0.238986006,0.235211169,0.08342961,0.806467289,0.02499783,1
0.049552684,0.121394334,0.306163484,0.03604648,0.929834709,0.009483458,1
0.016249121,0.080210594,0.413755102,0.045369014,0.863811303,0.012270867,1
0.070968638,0.133043413,0.368896443,0.074317694,0.876905504,0.021749614,1
0.058401159,0.134553572,0.297683837,0.092441202,0.940756813,0.028327862,1
0.066681807,0.155987248,0.260236893,0.058273627,0.853074303,0.016332975,2
0.044055492,0.147628736,0.26038723,0.078870945,0.825218116,0.024751973,2
0.064065197,0.149460695,0.263247556,0.183618768,0.923863853,0.06908113,1
0.054785733,0.122438467,0.384951739,0.077331795,0.917635609,0.023313941,2
0.136424535,0.218711593,0.28565412,0.152717108,0.812151073,0.053851023,1
0.092552347,0.174300246,0.274290349,0.181551328,0.884491329,0.068051383,2
0.067176773,0.176189975,0.182292545,0.051945143,0.826981505,0.014307687,1
0.06799307,0.171337704,0.232857288,0.07646196,0.783711084,0.025448621,2
0.143850305,0.295286004,0.14056304,0.020146682,0.573403911,0.005052103,1
0.074018726,0.191734545,0.223040071,0.083539376,0.7926151,0.025137686,2
0.389049749,0.450560538,0.238454623,0.268538687,0.599798846,0.118499721,1
0.153869656,0.290781534,0.20008674,0.12628342,0.588793223,0.041992288,2
0.210649595,0.316410172,0.174974954,0.105795743,0.632458338,0.034838553,2
0.106773701,0.207181935,0.226546813,0.038772166,0.776916801,0.01028704,1
0.075209501,0.163935551,0.271507471,0.205823869,0.935104129,0.081134556,2
0.114174825,0.240371556,0.204829839,0.101805432,0.692589243,0.032401979,2
0.235831953,0.355285901,0.30841504,0.329965917,0.572819319,0.162900026,2
0.066356489,0.169025795,0.197890317,0.068298189,0.842742797,0.019672949,2
0.132228081,0.268104791,0.190549577,0.081554611,0.568066426,0.024329014,1
0.087025884,0.147190413,0.313692587,0.186113303,0.914595738,0.0703774,1
0.43068816,0.413702807,0.363483533,0.375589279,0.609968829,0.196441829,1
0.143484256,0.296442321,0.233838798,0.207187798,0.621165987,0.081705222,2
0.108681196,0.187707644,0.269606215,0.153993643,0.836311576,0.054573424,2
0.148277807,0.27815484,0.149373296,0.059690611,0.605141634,0.016909248,2
0.134263938,0.267559473,0.241507178,0.198993422,0.714265586,0.077223279,1
0.157789806,0.289191252,0.182582847,0.120506997,0.627179642,0.039532641,1
0.17378816,0.305281848,0.426541764,0.462763718,0.613801485,0.272832401,1
0.055261583,0.145463836,0.305979705,0.168648503,0.890730848,0.061747691,2
0.018653539,0.082531987,0.339651056,0.04900114,0.940381558,0.013382483,1
0.209289662,0.367240007,0.101612153,0.051213193,0.429242243,0.014087748,1
0.05334465,0.164619987,0.205193064,0.034383097,0.792760351,0.009047194,2
0.137106616,0.271585166,0.190768212,0.043799196,0.565862881,0.011790463,1
0.177112482,0.292858144,0.263923344,0.236446482,0.740040104,0.098868131,2
0.046178244,0.136125226,0.261840201,0.032262039,0.871248341,0.008397038,1
0.147856261,0.278050326,0.148847163,0.058784946,0.605562361,0.016629235,2
0.04769697,0.108139634,0.405133203,0.153949062,0.949293237,0.054427359,1
0.081029524,0.173281871,0.322270818,0.262225122,0.851301568,0.114432114,2
0.183450119,0.316431732,0.132537299,0.043638274,0.481580922,0.011749882,1
0.053909688,0.174632864,0.228370966,0.049597297,0.721615949,0.013573032,1
0.098993662,0.232227104,0.164106609,0.029493035,0.736212511,0.007608686,1
0.128118557,0.261297831,0.226380937,0.072687617,0.526741029,0.022765756,2
0.206544153,0.33242613,0.144632121,0.087016579,0.576860061,0.02631822,1
